price|quantity|type|level
4516000|3.5767|1|5
4518000|0.8654|1|5
4519000|18.5208|1|5
4520000|4.1022|1|5
4521000|29.1443|1|5
4522000|10.6318|1|5
4523000|4.4214|1|5
4524000|5.7948|1|5
4525000|0.4346|1|5
4526000|0.002|1|5
4513000|0.2725|0|5
4512000|0.0011|0|5
4511000|0.2227|0|5
4510000|0.0985|0|5
4509000|3.4468|0|5
4508000|15.4097|0|5
4507000|5.2464|0|5
4506000|0.0386|0|5
4505000|11.4265|0|5
4504000|15.37|0|5
4514000|3.59|1|5
4515000|1.0|1|5
4516000|0.8634|1|5
4517000|3.0|1|5
4518000|19.1022|1|5
4519000|9.8114|1|5
4520000|4.7854|1|5
4521000|29.1443|1|5
4522000|1.0|1|5
4523000|0.4214|1|5
4512000|0.0011|0|5
4511000|3.8127|0|5
4510000|2.8238|0|5
4509000|5.7686|0|5
4508000|15.0552|0|5
4507000|7.0244|0|5
4506000|0.0386|0|5
4505000|6.0565|0|5
4504000|15.37|0|5
4503000|0.0022|0|5
4513000|0.7274|1|5
4515000|3.59|1|5
4517000|3.0|1|5
4518000|19.1022|1|5
4519000|4.1689|1|5
4520000|4.7854|1|5
4521000|29.004|1|5
4522000|6.37|1|5
4523000|0.4214|1|5
4524000|5.7948|1|5
4512000|3.5911|0|5
4511000|5.2974|0|5
4510000|19.7949|0|5
4509000|1.8259|0|5
4508000|0.4096|0|5
4507000|7.0264|0|5
4506000|0.0376|0|5
4505000|6.0555|0|5
4504000|15.374|0|5
4503000|0.0022|0|5
4517000|3.3711|1|5
4518000|19.1022|1|5
4519000|9.3987|1|5
4520000|4.4336|1|5
4521000|29.3555|1|5
4522000|6.37|1|5
4523000|0.4214|1|5
4524000|5.7948|1|5
4525000|0.002|1|5
4526000|18.012|1|5
4512000|0.0011|0|5
4511000|2.4316|0|5
4510000|2.6088|0|5
4509000|1.8279|0|5
4508000|18.9996|0|5
4507000|7.0264|0|5
4506000|0.0386|0|5
4505000|6.0525|0|5
4504000|15.37|0|5
4503000|0.0022|0|5
4516000|3.59|1|5
4517000|1.582|1|5
4518000|19.1022|1|5
4519000|7.6187|1|5
4520000|4.4336|1|5
4521000|34.7255|1|5
4522000|6.37|1|5
4523000|0.4214|1|5
4524000|5.7928|1|5
4526000|18.01|1|5
4515000|0.0619|0|5
4512000|0.0011|0|5
4511000|6.0211|0|5
4510000|6.0571|0|5
4509000|2.1807|0|5
4508000|15.0572|0|5
4507000|7.4109|0|5
4506000|0.0386|0|5
4505000|6.0565|0|5
4504000|15.37|0|5
4516000|3.4953|1|5
4517000|1.582|1|5
4518000|22.6922|1|5
4519000|4.0287|1|5
4520000|4.4336|1|5
4521000|34.7254|1|5
4522000|6.37|1|5
4523000|2.2141|1|5
4524000|5.7948|1|5
4525000|0.002|1|5
4515000|0.4462|0|5
4512000|0.0011|0|5
4511000|0.2227|0|5
4510000|2.7478|0|5
4509000|5.4179|0|5
4508000|15.8616|0|5
4507000|11.0009|0|5
4506000|0.0386|0|5
4505000|6.0565|0|5
4504000|15.37|0|5
4516000|3.2864|1|5
4517000|1.582|1|5
4518000|22.59|1|5
4519000|4.4828|1|5
4520000|5.2623|1|5
4521000|9.7942|1|5
4522000|6.37|1|5
4523000|0.4214|1|5
4524000|6.3026|1|5
4525000|0.002|1|5
4515000|0.4462|0|5
4512000|0.0011|0|5
4511000|3.8127|0|5
4510000|2.7478|0|5
4509000|5.4159|0|5
4508000|15.8596|0|5
4507000|7.4089|0|5
4506000|0.0356|0|5
4505000|6.0525|0|5
4504000|15.37|0|5
4516000|3.191|1|5
4517000|1.582|1|5
4518000|22.59|1|5
4519000|4.1309|1|5
4520000|5.614|1|5
4521000|9.7942|1|5
4522000|6.37|1|5
4523000|0.4214|1|5
4524000|5.7928|1|5
4526000|18.01|1|5
4510000|7.0043|0|5
4509000|3.0903|0|5
4508000|18.9999|0|5
4507000|1.2238|0|5
4506000|5.4086|0|5
4505000|6.0565|0|5
4504000|15.37|0|5
4503000|0.0022|0|5
4502000|0.4625|0|5
4501000|0.4865|0|5
4512000|20.3845|1|5
4515000|3.59|1|5
4517000|6.59|1|5
4518000|19.4461|1|5
4519000|9.3987|1|5
4520000|5.614|1|5
4521000|4.4242|1|5
4522000|6.37|1|5
4523000|0.4214|1|5
4524000|5.7948|1|5
4510000|7.0043|0|5
4509000|3.0883|0|5
4508000|18.9999|0|5
4507000|1.2238|0|5
4506000|5.4076|0|5
4505000|6.3852|0|5
4504000|15.374|0|5
4503000|0.0022|0|5
4502000|0.4625|0|5
4501000|0.4865|0|5
4512000|19.3395|1|5
4515000|3.59|1|5
4517000|21.59|1|5
4518000|4.4461|1|5
4519000|9.3959|1|5
4520000|5.6142|1|5
4521000|4.4242|1|5
4522000|8.5599|1|5
4523000|0.4214|1|5
4524000|5.7948|1|5
4511000|0.3288|0|5
4510000|7.0043|0|5
4509000|3.0883|0|5
4508000|18.9979|0|5
4507000|1.2218|0|5
4506000|5.7343|0|5
4505000|6.0525|0|5
4504000|15.37|0|5
4503000|0.0022|0|5
4502000|0.4625|0|5
4512000|18.1479|1|5
4514000|3.59|1|5
4517000|21.59|1|5
4518000|4.4461|1|5
4519000|14.7659|1|5
4520000|5.6142|1|5
4521000|4.4242|1|5
4522000|3.0846|1|5
4523000|0.4214|1|5
4524000|8.6108|1|5
4510000|2.4673|0|5
4509000|2.1784|0|5
4508000|5.198|0|5
4507000|16.2238|0|5
4506000|3.6276|0|5
4505000|6.0555|0|5
4504000|10.004|0|5
4503000|5.3722|0|5
4502000|0.4625|0|5
4501000|0.4865|0|5
4512000|11.2415|1|5
4517000|21.59|1|5
4518000|4.4461|1|5
4519000|4.0259|1|5
4520000|4.3521|1|5
4521000|5.6865|1|5
4522000|6.37|1|5
4523000|0.4214|1|5
4524000|5.7948|1|5
4525000|0.002|1|5
4512000|0.2426|0|5
4511000|4.8942|0|5
4510000|4.8171|0|5
4509000|17.1788|0|5
4508000|1.5051|0|5
4507000|6.5938|0|5
4506000|0.4719|0|5
4505000|6.0555|0|5
4504000|10.004|0|5
4503000|0.0022|0|5
4517000|15.0|1|5
4518000|3.1022|1|5
4519000|4.0259|1|5
4520000|9.37|1|5
4521000|4.7758|1|5
4522000|2.2619|1|5
4523000|5.7914|1|5
4524000|8.6128|1|5
4525000|0.002|1|5
4526000|0.002|1|5
4512000|3.59|0|5
4511000|1.533|0|5
4510000|6.0793|0|5
4509000|17.1783|0|5
4508000|1.5031|0|5
4507000|6.5918|0|5
4506000|0.4699|0|5
4505000|11.4255|0|5
4504000|10.004|0|5
4503000|0.0022|0|5
4516000|5.0861|1|5
4517000|15.0|1|5
4518000|3.1022|1|5
4519000|7.6159|1|5
4520000|9.37|1|5
4521000|6.0381|1|5
4522000|1.0|1|5
4523000|5.7914|1|5
4524000|5.7948|1|5
4525000|0.002|1|5
4513000|3.59|0|5
4512000|2.2094|0|5
4511000|2.7949|0|5
4510000|4.8171|0|5
4509000|17.1803|0|5
4508000|1.5051|0|5
4507000|6.5938|0|5
4506000|0.4729|0|5
4505000|11.4265|0|5
4504000|10.0|0|5
4517000|15.0|1|5
4518000|3.1022|1|5
4519000|7.6159|1|5
4520000|4.352|1|5
4521000|4.4242|1|5
4522000|7.6318|1|5
4523000|5.7914|1|5
4524000|5.7948|1|5
4525000|0.002|1|5
4526000|0.002|1|5
4513000|3.59|0|5
4512000|1.533|0|5
4511000|3.4728|0|5
4510000|4.8171|0|5
4509000|17.1804|0|5
4508000|6.8731|0|5
4507000|6.5918|0|5
4506000|0.4699|0|5
4505000|6.0525|0|5
4504000|10.0|0|5
4518000|19.5034|1|5
4519000|7.6159|1|5
4520000|4.3518|1|5
4521000|4.4242|1|5
4522000|7.6318|1|5
4523000|5.7914|1|5
4524000|5.7928|1|5
4528000|13.07|1|5
4529000|0.0035|1|5
4530000|4.6944|1|5
4513000|3.59|0|5
4512000|1.4329|0|5
4511000|3.4733|0|5
4510000|4.8171|0|5
4509000|17.1804|0|5
4508000|6.8751|0|5
4507000|6.5938|0|5
4506000|0.4729|0|5
4505000|6.0565|0|5
4504000|10.0|0|5
4518000|19.4012|1|5
4519000|7.6159|1|5
4520000|4.0|1|5
4521000|4.4242|1|5
4522000|7.6318|1|5
4523000|5.7914|1|5
4524000|5.7948|1|5
4525000|0.002|1|5
4526000|0.002|1|5
4527000|2.821|1|5
4511000|0.0032|0|5
4510000|1.2271|0|5
4509000|3.2607|0|5
4508000|19.0|0|5
4507000|6.5938|0|5
4506000|0.4729|0|5
4505000|6.0565|0|5
4504000|15.37|0|5
4503000|0.0022|0|5
4501000|0.4865|0|5
4515000|3.59|1|5
4517000|1.533|1|5
4518000|22.4644|1|5
4519000|4.4599|1|5
4520000|16.354|1|5
4521000|4.4242|1|5
4522000|1.0|1|5
4523000|3.2394|1|5
4524000|5.7948|1|5
4525000|0.002|1|5
4511000|0.0032|0|5
4510000|1.2271|0|5
4509000|5.4706|0|5
4508000|18.998|0|5
4507000|6.5918|0|5
4506000|0.4699|0|5
4505000|6.0525|0|5
4504000|15.37|0|5
4503000|0.0022|0|5
4501000|0.4865|0|5
4515000|3.59|1|5
4516000|1.533|1|5
4517000|3.0|1|5
4518000|22.4644|1|5
4519000|4.4599|1|5
4520000|16.3543|1|5
4521000|4.4242|1|5
4522000|1.0|1|5
4523000|3.2394|1|5
4524000|5.7928|1|5
4511000|0.0032|0|5
4510000|1.2271|0|5
4509000|5.4726|0|5
4508000|15.0572|0|5
4507000|6.5938|0|5
4506000|0.4729|0|5
4505000|6.0565|0|5
4504000|15.37|0|5
4503000|0.0022|0|5
4501000|0.4865|0|5
4515000|5.1216|1|5
4516000|15.0|1|5
4517000|6.6922|1|5
4518000|3.8744|1|5
4519000|4.8116|1|5
4520000|14.74|1|5
4521000|4.4242|1|5
4522000|1.0|1|5
4523000|3.2394|1|5
4524000|5.7948|1|5
4510000|1.2271|0|5
4509000|13.9131|0|5
4508000|15.0572|0|5
4507000|5.9664|0|5
4506000|1.4719|0|5
4505000|6.0555|0|5
4504000|15.374|0|5
4503000|0.0022|0|5
4501000|0.4665|0|5
4500000|3.4359|0|5
4511000|0.0091|1|5
4515000|3.1728|1|5
4516000|15.0|1|5
4517000|7.6922|1|5
4518000|4.2265|1|5
4519000|4.4599|1|5
4520000|16.0025|1|5
4521000|4.4242|1|5
4523000|3.2394|1|5
4524000|5.7948|1|5
4510000|1.2271|0|5
4509000|13.9131|0|5
4508000|15.0552|0|5
4507000|5.9644|0|5
4506000|1.4699|0|5
4505000|6.0525|0|5
4504000|15.37|0|5
4503000|0.0022|0|5
4501000|0.4665|0|5
4500000|3.4359|0|5
4511000|0.0091|1|5
4514000|1.533|1|5
4515000|3.1728|1|5
4516000|15.0|1|5
4517000|7.6922|1|5
4518000|3.8744|1|5
4519000|4.8116|1|5
4520000|16.0025|1|5
4521000|4.4242|1|5
4523000|3.2394|1|5
4510000|4.8171|0|5
4509000|5.4159|0|5
4508000|3.5317|0|5
4507000|20.5938|0|5
4506000|1.8244|0|5
4505000|6.0555|0|5
4504000|15.374|0|5
4503000|0.0222|0|5
4501000|0.4665|0|5
4500000|3.4359|0|5
4515000|4.696|1|5
4516000|18.0|1|5
4517000|7.6922|1|5
4518000|4.2266|1|5
4519000|4.4599|1|5
4520000|14.74|1|5
4521000|1.4242|1|5
4523000|3.2394|1|5
4524000|5.7948|1|5
4525000|0.002|1|5
4510000|4.8171|0|5
4509000|5.4159|0|5
4508000|5.7436|0|5
4507000|20.5918|0|5
4506000|1.8224|0|5
4505000|6.0525|0|5
4504000|15.37|0|5
4503000|0.0222|0|5
4501000|0.4665|0|5
4500000|3.4359|0|5
4515000|4.6626|1|5
4516000|18.0|1|5
4517000|7.6922|1|5
4518000|4.2266|1|5
4519000|5.7225|1|5
4520000|14.74|1|5
4521000|1.4242|1|5
4523000|0.4214|1|5
4524000|5.7928|1|5
4526000|2.818|1|5
4510000|4.8171|0|5
4509000|1.8281|0|5
4508000|7.1217|0|5
4507000|15.2238|0|5
4506000|0.8248|0|5
4505000|1.6855|0|5
4504000|20.744|0|5
4503000|0.0222|0|5
4501000|5.8365|0|5
4500000|3.4359|0|5
4514000|3.59|1|5
4515000|1.3302|1|5
4516000|22.59|1|5
4517000|4.4543|1|5
4518000|9.2444|1|5
4519000|5.7225|1|5
