price|quantity|type|level 
4670000|57.428|1|5
4671000|1.4406|1|5
4672000|5.37|1|5
4673000|5.8079|1|5
4663000|0.0964|0|5
4662000|7.2001|0|5
4661000|1.2283|0|5
4660000|17.3729|0|5
4659000|6.312|0|5
4658000|7.0694|0|5
4657000|1.2358|0|5
4656000|1.436|0|5
4655000|1.5137|0|5
4654000|2.6001|0|5
4665000|5.0343|1|5
4668000|18.3408|1|5
4669000|4.093|1|5
4670000|4.647|1|5
4671000|8.0306|1|5
4672000|62.2202|1|5
4673000|5.8079|1|5
4674000|0.1131|1|5
4676000|5.37|1|5
4677000|10.3415|1|5
4663000|4.9036|0|5
4662000|3.6101|0|5
4661000|2.1417|0|5
4660000|16.0|0|5
4659000|7.312|0|5
4658000|6.8917|0|5
4657000|1.0042|0|5
4656000|1.436|0|5
4655000|0.5137|0|5
4654000|11.6001|0|5
4665000|4.9379|1|5
4668000|0.3405|1|5
4669000|15.093|1|5
4670000|3.2238|1|5
4671000|5.3156|1|5
4672000|7.59|1|5
4673000|1.4379|1|5
4674000|60.3413|1|5
4675000|5.37|1|5
4676000|5.37|1|5
4663000|6.0658|0|5
4662000|0.0201|0|5
4660000|16.0|0|5
4659000|7.312|0|5
4658000|6.8917|0|5
4657000|1.0042|0|5
4656000|1.436|0|5
4655000|0.5137|0|5
4654000|11.2582|0|5
4653000|18.8435|0|5
4665000|0.9379|1|5
4668000|0.3405|1|5
4669000|15.093|1|5
4670000|7.6888|1|5
4671000|4.4406|1|5
4672000|7.59|1|5
4673000|2.666|1|5
4674000|55.5233|1|5
4675000|5.37|1|5
4676000|5.37|1|5
4663000|5.9677|0|5
4662000|1.4627|0|5
4660000|16.0|0|5
4659000|7.312|0|5
4658000|6.8917|0|5
4657000|1.0042|0|5
4656000|1.436|0|5
4655000|0.5137|0|5
4654000|11.2582|0|5
4653000|18.502|0|5
4665000|0.9379|1|5
4667000|0.3405|1|5
4668000|1.5673|1|5
4669000|15.093|1|5
4670000|3.2238|1|5
4671000|4.4406|1|5
4672000|7.59|1|5
4673000|3.541|1|5
4674000|55.5233|1|5
4675000|5.37|1|5
4663000|5.9664|0|5
4662000|0.2346|0|5
4660000|16.0574|0|5
4659000|7.312|0|5
4658000|6.8917|0|5
4657000|1.0042|0|5
4656000|1.436|0|5
4655000|0.5137|0|5
4654000|11.2582|0|5
4653000|18.8437|0|5
4665000|0.9379|1|5
4668000|0.4431|1|5
4669000|15.093|1|5
4670000|6.8138|1|5
4671000|4.4406|1|5
4672000|7.59|1|5
4673000|2.3129|1|5
4674000|55.5233|1|5
4675000|5.37|1|5
4676000|5.37|1|5
4663000|3.5917|0|5
4662000|0.2346|0|5
4661000|3.59|0|5
4660000|0.0574|0|5
4659000|22.312|0|5
4658000|6.4993|0|5
4657000|1.0042|0|5
4656000|1.6676|0|5
4655000|0.5137|0|5
4654000|11.2582|0|5
4665000|0.9379|1|5
4666000|0.341|1|5
4667000|15.0|1|5
4668000|0.1022|1|5
4669000|3.093|1|5
4670000|8.6888|1|5
4671000|4.4406|1|5
4672000|9.37|1|5
4673000|8.9752|1|5
4674000|0.5481|1|5
4663000|7.1712|0|5
4662000|1.4626|0|5
4661000|2.3738|0|5
4660000|0.0574|0|5
4659000|22.5436|0|5
4658000|6.8959|0|5
4657000|1.2358|0|5
4656000|1.436|0|5
4655000|0.5137|0|5
4654000|11.5999|0|5
4665000|0.5712|1|5
4668000|0.4427|1|5
4669000|18.093|1|5
4670000|7.8138|1|5
4671000|4.4406|1|5
4672000|7.59|1|5
4673000|59.1896|1|5
4674000|0.5481|1|5
4675000|5.37|1|5
4676000|5.37|1|5
4665000|12.7931|0|5
4663000|4.818|0|5
4662000|0.2346|0|5
4661000|2.1422|0|5
4660000|0.5021|0|5
4659000|22.312|0|5
4658000|6.8959|0|5
4657000|6.3742|0|5
4656000|1.436|0|5
4655000|0.5137|0|5
4668000|0.3405|1|5
4669000|18.093|1|5
4670000|7.916|1|5
4671000|4.0|1|5
4672000|7.59|1|5
4673000|57.2881|1|5
4674000|1.7761|1|5
4675000|5.37|1|5
4676000|5.8147|1|5
4677000|0.3394|1|5
4665000|12.7931|0|5
4664000|3.59|0|5
4663000|4.818|0|5
4662000|15.2346|0|5
4661000|2.1422|0|5
4660000|1.5021|0|5
4659000|7.312|0|5
4658000|6.8959|0|5
4657000|6.3742|0|5
4656000|1.436|0|5
4668000|0.3405|1|5
4669000|15.093|1|5
4670000|3.326|1|5
4671000|7.59|1|5
4672000|4.0|1|5
4673000|8.9029|1|5
4674000|2.7761|1|5
4675000|60.3452|1|5
4676000|5.8147|1|5
4677000|0.3394|1|5
4665000|16.3724|0|5
4664000|3.59|0|5
4662000|5.6067|0|5
4661000|1.0|0|5
4660000|16.5021|0|5
4659000|1.942|0|5
4658000|6.8959|0|5
4657000|6.3742|0|5
4656000|0.436|0|5
4655000|0.5137|0|5
4669000|0.4335|1|5
4670000|15.326|1|5
4671000|3.0|1|5
4672000|4.0|1|5
4673000|8.0279|1|5
4674000|1.5481|1|5
4675000|61.2202|1|5
4676000|5.8147|1|5
4677000|0.3394|1|5
4678000|0.0211|1|5
4665000|3.59|0|5
4664000|4.8177|0|5
4662000|20.6067|0|5
4661000|1.0|0|5
4660000|1.7336|0|5
4659000|1.942|0|5
4658000|7.1274|0|5
4657000|6.3742|0|5
4656000|0.4382|0|5
4655000|0.5137|0|5
4669000|0.4335|1|5
4670000|15.2238|1|5
4671000|3.1022|1|5
4672000|4.0|1|5
4673000|4.9219|1|5
4674000|1.5481|1|5
4675000|63.4479|1|5
4676000|5.8147|1|5
4677000|0.3415|1|5
4678000|0.0211|1|5
4669000|11.3178|0|5
4666000|3.59|0|5
4665000|19.8175|0|5
4663000|0.4447|0|5
4662000|6.6067|0|5
4661000|6.8127|0|5
4660000|1.5021|0|5
4659000|2.2835|0|5
4658000|1.5259|0|5
4657000|5.3742|0|5
4670000|0.2238|1|5
4672000|18.0|1|5
4673000|4.5401|1|5
4674000|4.1131|1|5
4675000|4.875|1|5
4676000|1.4447|1|5
4677000|55.3167|1|5
4678000|0.0211|1|5
4679000|5.8039|1|5
4680000|1.2902|1|5
4669000|11.4015|0|5
4664000|1.0|0|5
4663000|15.4447|0|5
4662000|1.2367|0|5
4661000|1.4427|0|5
4660000|1.8436|0|5
4659000|1.942|0|5
4658000|14.1159|0|5
4657000|3.6142|0|5
4656000|0.015|0|5
4670000|4.2238|1|5
4672000|15.3401|1|5
4673000|3.5401|1|5
4674000|4.1131|1|5
4675000|4.875|1|5
4676000|1.4447|1|5
4677000|56.3146|1|5
4678000|5.3911|1|5
4679000|11.1739|1|5
4680000|1.2902|1|5
4665000|1.2272|0|5
4664000|3.1399|0|5
4663000|15.0|0|5
4662000|1.2367|0|5
4661000|1.7839|0|5
4660000|1.5041|0|5
4659000|1.942|0|5
4658000|14.1159|0|5
4657000|3.6142|0|5
4656000|0.015|0|5
4669000|0.1061|1|5
4670000|0.2108|1|5
4671000|1.4355|1|5
4672000|15.3401|1|5
4673000|3.4379|1|5
4674000|4.5519|1|5
4675000|5.3086|1|5
4676000|6.262|1|5
4677000|56.3146|1|5
4678000|5.3911|1|5
4665000|1.2272|0|5
4663000|16.0|0|5
4662000|1.2367|0|5
4661000|1.7839|0|5
4660000|1.5041|0|5
4659000|1.942|0|5
4658000|14.1159|0|5
4657000|3.6142|0|5
4656000|0.015|0|5
4655000|0.0808|0|5
4669000|0.1061|1|5
4670000|0.3|1|5
4671000|1.5377|1|5
4672000|15.0023|1|5
4673000|3.7781|1|5
4674000|4.5519|1|5
4675000|5.3086|1|5
4676000|6.2619|1|5
4677000|56.3146|1|5
4678000|5.3911|1|5
4664000|1.2275|0|5
4663000|16.0|0|5
4662000|3.6081|0|5
4661000|1.4427|0|5
4660000|1.8455|0|5
4659000|1.942|0|5
4658000|10.5259|0|5
4657000|0.0242|0|5
4656000|0.015|0|5
4655000|3.6708|0|5
4669000|0.1061|1|5
4670000|0.3|1|5
4671000|1.5377|1|5
4672000|15.3428|1|5
4673000|3.4379|1|5
4674000|4.5519|1|5
4675000|6.5361|1|5
4676000|11.4475|1|5
4677000|56.3146|1|5
4678000|5.3911|1|5
4663000|1.5943|0|5
4662000|18.3766|0|5
4661000|1.0|0|5
4660000|1.7357|0|5
4659000|1.942|0|5
4658000|10.5259|0|5
4657000|0.0242|0|5
4656000|0.015|0|5
4655000|3.6708|0|5
4654000|5.6282|0|5
4669000|0.0847|1|5
4670000|15.3|1|5
4671000|0.1022|1|5
4672000|3.3425|1|5
4673000|4.8868|1|5
4674000|5.7798|1|5
4675000|5.3086|1|5
4676000|8.6247|1|5
4677000|56.3146|1|5
4678000|5.3911|1|5
4664000|0.0299|0|5
4663000|1.5943|0|5
4662000|18.3766|0|5
4661000|1.0011|0|5
4660000|2.0772|0|5
4659000|1.942|0|5
4658000|10.5259|0|5
4657000|0.0242|0|5
4656000|0.015|0|5
4655000|3.6708|0|5
4669000|0.0847|1|5
4670000|15.3|1|5
4671000|0.1022|1|5
4672000|3.3425|1|5
4673000|8.4768|1|5
4674000|5.7798|1|5
4675000|60.2838|1|5
4676000|7.8552|1|5
4677000|1.3394|1|5
4678000|5.3911|1|5
4664000|0.0299|0|5
4663000|1.5943|0|5
4662000|18.3766|0|5
4661000|1.0011|0|5
4660000|2.0772|0|5
4659000|1.942|0|5
4658000|10.5259|0|5
4657000|0.0242|0|5
4656000|0.015|0|5
4655000|3.6708|0|5
4669000|0.0525|1|5
4670000|15.3|1|5
4671000|0.1022|1|5
4672000|3.3425|1|5
4673000|8.4768|1|5
4674000|5.7798|1|5
4675000|60.2838|1|5
4676000|7.8552|1|5
4677000|1.3394|1|5
4678000|5.3911|1|5
4664000|0.0299|0|5
4663000|2.5064|0|5
4662000|0.4497|0|5
4661000|16.0011|0|5
4660000|1.7357|0|5
4659000|2.2833|0|5
4658000|10.5259|0|5
4657000|0.0242|0|5
4656000|0.015|0|5
4655000|3.6708|0|5
4669000|1.5023|1|5
4670000|15.3|1|5
4671000|3.4428|1|5
4672000|4.0023|1|5
4673000|9.7048|1|5
4674000|4.5519|1|5
4675000|60.2838|1|5
4676000|7.8552|1|5
4677000|0.3394|1|5
4678000|5.3911|1|5
4664000|0.0299|0|5
4663000|0.3665|0|5
4662000|2.5896|0|5
4661000|16.0011|0|5
4660000|1.291|0|5
4659000|2.5148|0|5
4658000|11.5259|0|5
4657000|0.0242|0|5
4656000|0.4315|0|5
4655000|3.6708|0|5
4669000|5.5023|1|5
4670000|15.3|1|5
4671000|3.4428|1|5
4672000|4.0023|1|5
4673000|9.7048|1|5
4674000|59.5271|1|5
4675000|6.1214|1|5
4676000|5.0347|1|5
4677000|0.3394|1|5
4678000|5.3911|1|5
4663000|0.3665|0|5
4662000|2.5901|0|5
4661000|16.3425|0|5
4660000|1.291|0|5
4659000|1.942|0|5
4658000|11.5259|0|5
4657000|0.0242|0|5
4656000|0.6631|0|5
4655000|3.6708|0|5
4654000|0.2582|0|5
4669000|5.5023|1|5
4670000|20.4408|1|5
4671000|3.1022|1|5
4672000|4.3429|1|5
4673000|9.3518|1|5
4674000|59.5271|1|5
4675000|1.4336|1|5
4676000|5.0347|1|5
4677000|0.3394|1|5
4678000|5.3911|1|5
4663000|15.5674|0|5
4662000|2.3775|0|5
4661000|1.0011|0|5
4660000|1.8463|0|5
4659000|1.942|0|5
4658000|11.5259|0|5
4657000|0.0242|0|5
4656000|0.6631|0|5
4655000|3.6708|0|5
4654000|0.2582|0|5
4667000|3.8723|1|5
4670000|0.4022|1|5
4671000|18.0|1|5
4672000|4.3427|1|5
4673000|7.2272|1|5
4674000|63.1171|1|5
4675000|1.0|1|5
4676000|10.4047|1|5
4677000|0.3394|1|5
4678000|5.3911|1|5
4664000|1.5683|0|5
4663000|16.4442|0|5
4662000|3.3775|0|5
4661000|1.0011|0|5
4660000|1.5198|0|5
4659000|5.7634|0|5
4658000|14.1159|0|5
4657000|0.0242|0|5
4656000|5.8015|0|5
4655000|0.0808|0|5
4667000|3.8701|1|5
4670000|0.4022|1|5
4671000|1.4446|1|5
4672000|15.0023|1|5
4673000|4.3129|1|5
4674000|4.5519|1|5
4675000|7.59|1|5
4676000|66.6072|1|5
4677000|0.3394|1|5
4678000|10.7611|1|5
4664000|1.2273|0|5
4663000|18.585|0|5
4662000|1.2367|0|5
4661000|1.3424|0|5
4660000|1.7512|0|5
4659000|5.532|0|5
4658000|14.3473|0|5
4657000|0.0242|0|5
4656000|5.8015|0|5
4655000|0.0808|0|5
4667000|3.8701|1|5
4670000|0.4022|1|5
4671000|1.4446|1|5
4672000|15.343|1|5
4673000|4.3129|1|5
4674000|4.5519|1|5
4675000|7.59|1|5
4676000|67.0696|1|5
4677000|0.3394|1|5
4678000|10.7611|1|5
4665000|1.2271|0|5
4664000|2.4926|0|5
4663000|16.3615|0|5
4662000|1.2367|0|5
4661000|1.3424|0|5
4660000|1.7512|0|5
4659000|5.532|0|5
4658000|14.3473|0|5
4657000|0.0242|0|5
4656000|5.8015|0|5
4670000|0.3|1|5
4671000|1.4446|1|5
4672000|15.0023|1|5
4673000|3.778|1|5
4674000|4.1131|1|5
4675000|7.59|1|5
4676000|10.8671|1|5
4677000|1.5665|1|5
4678000|66.155|1|5
4679000|0.0034|1|5
4665000|0.0232|0|5
4664000|1.3696|0|5
4663000|18.5014|0|5
4662000|1.2367|0|5
4661000|1.0011|0|5
4660000|2.0922|0|5
4659000|5.532|0|5
4658000|14.3473|0|5
4657000|0.0242|0|5
4656000|5.8015|0|5
4667000|0.0246|1|5
4670000|0.3|1|5
4671000|1.5468|1|5
4672000|17.4828|1|5
4673000|3.4379|1|5
4674000|4.1131|1|5
4675000|10.1117|1|5
4676000|13.4047|1|5
4677000|0.3394|1|5
4678000|66.155|1|5
4663000|2.5014|0|5
4662000|16.4443|0|5
4661000|1.0011|0|5
4660000|2.0923|0|5
4659000|5.532|0|5
4658000|14.3473|0|5
4657000|0.0242|0|5
4656000|5.8015|0|5
4655000|0.0808|0|5
4654000|0.2582|0|5
4665000|4.2043|1|5
4667000|0.0246|1|5
4670000|15.3|1|5
4671000|0.1022|1|5
4672000|6.5923|1|5
4673000|4.4379|1|5
4674000|4.5404|1|5
4675000|6.5217|1|5
4676000|11.9303|1|5
4677000|0.3394|1|5
4664000|3.6112|0|5
4663000|1.5743|0|5
4662000|16.2367|0|5
4661000|1.3425|0|5
4660000|1.7637|0|5
4659000|5.532|0|5
4658000|14.3598|0|5
4657000|0.0242|0|5
4656000|5.8015|0|5
4655000|0.0808|0|5
4665000|7.1447|1|5
4667000|0.0246|1|5
4670000|0.3|1|5
4672000|15.0023|1|5
4673000|7.3679|1|5
4674000|4.1131|1|5
4675000|5.2943|1|5
4676000|10.6174|1|5
4677000|55.3146|1|5
4678000|11.1798|1|5
4663000|4.9308|0|5
4662000|16.2367|0|5
4661000|1.3425|0|5
4660000|1.5004|0|5
4659000|4.532|0|5
4658000|14.1159|0|5
4657000|0.0242|0|5
4656000|5.8015|0|5
4655000|0.0808|0|5
4654000|0.2582|0|5
4664000|0.0|1|5
4665000|6.0893|1|5
4667000|0.0246|1|5
4670000|0.3|1|5
4672000|15.0023|1|5
4673000|7.3679|1|5
4674000|5.3403|1|5
4675000|5.2943|1|5
4676000|9.96|1|5
4677000|55.3146|1|5
4664000|0.3|0|5
4663000|3.7037|0|5
4662000|16.2367|0|5
4661000|0.7928|0|5
4660000|52.5004|0|5
4659000|4.532|0|5
4658000|14.1159|0|5
4657000|0.0242|0|5
4656000|5.8015|0|5
4655000|0.0808|0|5
4665000|0.2717|1|5
4667000|0.0246|1|5
4670000|0.3|1|5
4671000|1.4794|1|5
4672000|15.0023|1|5
4673000|3.7779|1|5
4674000|4.4131|1|5
4675000|4.4193|1|5
4676000|9.96|1|5
4677000|58.9046|1|5
4664000|0.3|0|5
4663000|2.4814|0|5
4662000|0.4656|0|5
4661000|15.0011|0|5
4660000|52.8417|0|5
4659000|4.532|0|5
4658000|10.5259|0|5
4657000|3.6142|0|5
4656000|5.8015|0|5
4655000|0.0808|0|5
4665000|0.0|1|5
4667000|0.0446|1|5
4669000|1.4943|1|5
4670000|15.3|1|5
4672000|4.2177|1|5
4673000|8.0279|1|5
4674000|5.7829|1|5
4675000|4.4193|1|5
4676000|9.96|1|5
4677000|55.3146|1|5
4664000|0.298|0|5
4663000|2.4828|0|5
4662000|0.4656|0|5
4661000|15.0011|0|5
4660000|52.8417|0|5
4659000|4.532|0|5
4658000|10.5259|0|5
4657000|3.6142|0|5
4656000|5.8015|0|5
4655000|0.0808|0|5
4665000|0.0|1|5
4667000|0.0446|1|5
4670000|15.3|1|5
4672000|3.3427|1|5
4673000|8.0279|1|5
4674000|4.5554|1|5
4675000|5.2943|1|5
4676000|9.96|1|5
4677000|55.3146|1|5
4678000|11.1798|1|5
4663000|0.3415|0|5
4662000|0.7245|0|5
4661000|2.141|0|5
4660000|52.0744|0|5
4659000|16.2835|0|5
4658000|10.0766|0|5
4657000|0.0242|0|5
4656000|4.2654|0|5
4655000|0.0808|0|5
4654000|0.7006|0|5
4664000|0.1502|1|5
4665000|0.0|1|5
4667000|15.0446|1|5
4669000|3.1022|1|5
4670000|4.3|1|5
4671000|8.3814|1|5
4672000|8.8205|1|5
4673000|4.8872|1|5
4674000|1.5554|1|5
4675000|55.3945|1|5
4663000|0.3415|0|5
4662000|0.4796|0|5
4661000|3.3692|0|5
4660000|52.0744|0|5
4659000|0.942|0|5
4658000|15.1293|0|5
4657000|0.3653|0|5
4656000|4.2644|0|5
4655000|0.0808|0|5
4654000|0.7006|0|5
4664000|0.0|1|5
4665000|0.0|1|5
4667000|15.0446|1|5
4669000|6.6922|1|5
4670000|4.6403|1|5
4671000|5.6793|1|5
4672000|8.9221|1|5
4673000|10.9182|1|5
4674000|1.5554|1|5
4675000|55.3945|1|5
4665000|0.0144|0|5
4663000|0.3415|0|5
4662000|0.2367|0|5
4661000|4.4219|0|5
4660000|52.4153|0|5
4659000|0.942|0|5
4658000|15.0766|0|5
4657000|0.0242|0|5
4656000|4.2644|0|5
4655000|0.0808|0|5
4667000|15.0446|1|5
4669000|6.6922|1|5
4670000|4.3|1|5
4671000|4.9306|1|5
4672000|8.876|1|5
4673000|10.9182|1|5
4674000|1.5554|1|5
4675000|55.3945|1|5
4676000|5.37|1|5
4677000|0.3394|1|5
4665000|0.0262|0|5
4663000|0.3436|0|5
4662000|1.6337|0|5
4661000|2.141|0|5
4660000|67.3172|0|5
4659000|4.532|0|5
4658000|0.8689|0|5
4657000|3.6142|0|5
4656000|0.6744|0|5
4655000|0.0808|0|5
4667000|0.0339|1|5
4668000|5.0741|1|5
4669000|18.1022|1|5
4670000|8.1412|1|5
4671000|4.451|1|5
4672000|4.8078|1|5
4673000|65.8934|1|5
4674000|1.5554|1|5
4675000|0.4193|1|5
4677000|0.3394|1|5
4663000|0.3415|0|5
4662000|0.4796|0|5
4661000|3.194|0|5
4660000|52.418|0|5
4659000|0.942|0|5
4658000|15.0766|0|5
4657000|0.3459|0|5
4656000|0.4315|0|5
4655000|0.0808|0|5
4654000|17.8806|0|5
4667000|15.0339|1|5
4668000|7.59|1|5
4669000|6.243|1|5
4670000|9.8049|1|5
4671000|4.451|1|5
4672000|4.8773|1|5
4673000|66.3884|1|5
4674000|0.5554|1|5
4677000|10.3394|1|5
4678000|5.3911|1|5
4662000|0.4796|0|5
4661000|1.0541|0|5
4660000|54.2152|0|5
4659000|0.942|0|5
4658000|15.1293|0|5
4657000|0.3458|0|5
4656000|4.0215|0|5
4655000|0.0808|0|5
4654000|14.2906|0|5
4653000|0.0285|0|5
4663000|0.0|1|5
4666000|5.0741|1|5
4667000|15.0339|1|5
4668000|4.1022|1|5
4669000|4.0|1|5
4670000|8.5759|1|5
4671000|4.451|1|5
4672000|4.0023|1|5
4673000|66.3884|1|5
4674000|5.9254|1|5
4662000|0.4468|0|5
4661000|1.0541|0|5
4660000|54.2157|0|5
4659000|0.942|0|5
4658000|15.0766|0|5
4657000|0.3458|0|5
4656000|0.4315|0|5
4655000|0.3238|0|5
4654000|14.2906|0|5
4653000|0.0285|0|5
4663000|0.0|1|5
4666000|3.59|1|5
4667000|18.6239|1|5
4668000|4.1022|1|5
4669000|9.7109|1|5
4670000|4.6455|1|5
4671000|4.9783|1|5
4672000|4.0023|1|5
4673000|61.8934|1|5
4674000|5.9254|1|5
4662000|0.2038|0|5
4661000|0.0011|0|5
4660000|54.4587|0|5
4659000|1.185|0|5
4658000|1.3059|0|5
4657000|15.0042|0|5
4656000|0.015|0|5
4655000|0.4223|0|5
4654000|14.5336|0|5
4653000|0.0285|0|5
4663000|0.0|1|5
4666000|9.0695|1|5
4667000|22.6239|1|5
4668000|4.1022|1|5
4669000|10.9395|1|5
4670000|64.9907|1|5
4671000|1.326|1|5
4672000|0.0023|1|5
4673000|0.6732|1|5
4674000|5.9254|1|5
4662000|0.2038|0|5
4661000|0.0011|0|5
4660000|52.3165|0|5
4659000|1.1841|0|5
4658000|0.0766|0|5
4657000|16.2337|0|5
4656000|0.015|0|5
4655000|0.4224|0|5
4654000|0.7006|0|5
4653000|3.6212|0|5
4663000|4.1206|1|5
4664000|3.59|1|5
4665000|3.0|1|5
4666000|19.1022|1|5
4667000|7.9645|1|5
4668000|4.0|1|5
4669000|9.7953|1|5
4670000|61.9907|1|5
4671000|1.326|1|5
4672000|0.0023|1|5
4662000|0.2219|0|5
4661000|0.0011|0|5
4660000|52.0744|0|5
4659000|1.1841|0|5
4658000|0.3187|0|5
4657000|16.2337|0|5
4656000|0.3564|0|5
4655000|0.3229|0|5
4654000|4.2906|0|5
4653000|0.0085|0|5
4663000|11.3006|1|5
4664000|5.37|1|5
4665000|3.0|1|5
4666000|19.1022|1|5
4667000|4.3747|1|5
4668000|9.8175|1|5
4669000|5.3003|1|5
4670000|56.6207|1|5
4671000|0.451|1|5
4672000|18.0123|1|5
4661000|0.0011|0|5
4660000|52.0744|0|5
4659000|18.0847|0|5
4658000|0.3187|0|5
4657000|0.0042|0|5
4656000|0.015|0|5
4655000|0.4226|0|5
4654000|4.2906|0|5
4653000|0.0085|0|5
4652000|5.0316|0|5
4662000|4.1206|1|5
4663000|0.0|1|5
4665000|3.59|1|5
4666000|4.1022|1|5
4667000|7.6239|1|5
4668000|4.4475|1|5
4669000|5.3003|1|5
4670000|1.7806|1|5
4671000|5.821|1|5
4672000|0.0023|1|5
4661000|17.6696|0|5
4660000|52.0744|0|5
4659000|6.6747|0|5
4658000|0.0766|0|5
4657000|0.6868|0|5
4656000|4.0292|0|5
4655000|5.4508|0|5
4654000|16.0706|0|5
4653000|0.0285|0|5
4652000|6.8116|0|5
4662000|4.1038|1|5
4663000|0.0|1|5
4666000|3.6922|1|5
4667000|0.0339|1|5
4669000|22.9303|1|5
4670000|4.2108|1|5
4671000|9.821|1|5
4672000|4.0023|1|5
4673000|61.0027|1|5
4674000|0.1131|1|5
4663000|1.4488|0|5
4662000|15.4186|0|5
4661000|1.6201|0|5
4660000|60.0326|0|5
4659000|1.3815|0|5
4658000|0.0766|0|5
4657000|0.7886|0|5
4656000|0.4392|0|5
4655000|5.4508|0|5
4654000|15.6282|0|5
4667000|0.0339|1|5
4670000|0.2108|1|5
4671000|26.96|1|5
4672000|4.0023|1|5
4673000|5.0989|1|5
4674000|9.9212|1|5
4675000|55.3231|1|5
4676000|5.8109|1|5
4677000|0.3394|1|5
4678000|18.0311|1|5
4664000|0.8169|0|5
4663000|19.2439|0|5
4662000|4.0267|0|5
4661000|0.7656|0|5
4660000|52.5111|0|5
4659000|6.7515|0|5
4658000|5.4466|0|5
4657000|0.3456|0|5
4656000|5.385|0|5
4655000|0.0808|0|5
4667000|0.0339|1|5
4670000|0.2108|1|5
4672000|5.0373|1|5
4673000|22.154|1|5
4674000|15.7281|1|5
4675000|4.0|1|5
4676000|9.8109|1|5
4677000|55.5254|1|5
4678000|0.461|1|5
4679000|0.0034|1|5
4666000|1.8809|0|5
4665000|3.59|0|5
4664000|0.8175|0|5
4663000|15.0|0|5
4662000|5.8067|0|5
4661000|0.765|0|5
4660000|52.5111|0|5
4659000|1.3815|0|5
4658000|5.4466|0|5
4657000|0.3456|0|5
4667000|0.0339|1|5
4670000|0.2108|1|5
4672000|1.7876|1|5
4673000|21.8139|1|5
4674000|15.7281|1|5
4675000|4.0|1|5
4676000|9.8109|1|5
4677000|55.5254|1|5
4678000|0.461|1|5
4679000|0.0034|1|5
4667000|0.7056|0|5
4666000|3.59|0|5
4665000|0.8165|0|5
4664000|18.59|0|5
4662000|6.0475|0|5
4661000|6.035|0|5
4660000|53.093|0|5
4659000|1.3815|0|5
4658000|0.0766|0|5
4657000|0.3456|0|5
4670000|0.2108|1|5
4672000|1.8902|1|5
4673000|18.8139|1|5
4674000|4.9881|1|5
4675000|9.37|1|5
4676000|4.4409|1|5
4677000|6.7094|1|5
4678000|2.4543|1|5
4679000|54.9786|1|5
4680000|7.1643|1|5
4668000|1.2266|0|5
4667000|4.2956|0|5
4665000|2.9567|0|5
4664000|18.59|0|5
4662000|6.3884|0|5
4661000|5.7942|0|5
4660000|52.7519|0|5
4659000|11.3815|0|5
4658000|0.0766|0|5
4657000|0.3456|0|5
4670000|0.2108|1|5
4672000|3.5923|1|5
4673000|18.8139|1|5
4674000|0.9881|1|5
4675000|9.37|1|5
4676000|4.4409|1|5
4677000|9.7094|1|5
4678000|0.7567|1|5
4679000|54.9786|1|5
4680000|8.3909|1|5
4668000|4.6539|0|5
4667000|0.0517|0|5
4666000|3.59|0|5
4664000|18.59|0|5
4662000|5.8067|0|5
4661000|6.1352|0|5
4660000|52.5111|0|5
4659000|11.3815|0|5
4658000|0.0766|0|5
4657000|0.3456|0|5
4670000|0.2108|1|5
4671000|3.59|1|5
4672000|0.343|1|5
4673000|18.9161|1|5
4674000|0.9881|1|5
4675000|9.37|1|5
4676000|4.4409|1|5
4677000|9.7094|1|5
4678000|0.461|1|5
4679000|54.9786|1|5
4669000|5.2031|0|5
4667000|15.8632|0|5
4666000|3.59|0|5
4665000|3.59|0|5
4664000|0.4207|0|5
4662000|6.1478|0|5
4661000|5.7942|0|5
4660000|57.8811|0|5
4659000|10.942|0|5
4658000|0.0766|0|5
4670000|0.2108|1|5
4672000|0.0023|1|5
4673000|0.2239|1|5
4674000|19.0437|1|5
4675000|4.875|1|5
4676000|4.0|1|5
4677000|9.7094|1|5
4678000|0.461|1|5
4679000|54.9786|1|5
4680000|7.1622|1|5
4669000|3.9902|0|5
4668000|3.59|0|5
4667000|0.0517|0|5
4666000|15.0|0|5
4665000|3.59|0|5
4664000|0.4207|0|5
4662000|5.8067|0|5
4661000|6.1352|0|5
4660000|57.8887|0|5
4659000|10.942|0|5
4670000|0.1687|1|5
4672000|3.5923|1|5
4673000|0.5644|1|5
4674000|15.1131|1|5
4675000|8.465|1|5
4676000|4.0|1|5
4677000|9.7094|1|5
4678000|5.831|1|5
4679000|56.2052|1|5
4680000|7.1622|1|5
4670000|13.3843|0|5
4669000|3.9902|0|5
4667000|0.0517|0|5
4665000|18.59|0|5
4664000|0.4207|0|5
4662000|9.8992|0|5
4661000|7.1351|0|5
4660000|52.5187|0|5
4659000|10.942|0|5
4658000|0.0766|0|5
4671000|2.1399|1|5
4672000|0.0023|1|5
4673000|4.1544|1|5
4674000|15.2153|1|5
4675000|7.59|1|5
4676000|4.0|1|5
4677000|9.7094|1|5
4678000|5.9953|1|5
4679000|54.9786|1|5
4680000|7.1643|1|5
4670000|16.0961|0|5
4667000|0.0517|0|5
4665000|1.2271|0|5
4664000|15.0|0|5
4662000|0.6985|0|5
4661000|1.4242|0|5
4660000|56.1087|0|5
4659000|10.942|0|5
4658000|0.4176|0|5
4657000|3.9556|0|5
