price|quantity|type|level
91330000|0.001|0|5
91326000|0.0113|0|5
91324000|0.001|0|5
91318000|0.0078|0|5
91317000|0.0001|0|5
91315000|0.001|0|5
91314000|0.0001|0|5
91312000|0.317|0|5
91296000|0.1392|0|5
91291000|0.0002|0|5
91339000|0.0003|1|5
91352000|0.0002|1|5
91364000|0.0573|1|5
91371000|0.0308|1|5
91372000|0.001|1|5
91373000|0.0357|1|5
91374000|0.0162|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91380000|0.0367|1|5
91342000|0.008|0|5
91335000|0.0078|0|5
91334000|0.0001|0|5
91330000|0.317|0|5
91312000|0.3172|0|5
91306000|0.0117|0|5
91300000|0.0513|0|5
91296000|0.1392|0|5
91294000|0.0595|0|5
91281000|0.0598|0|5
91364000|0.0479|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91388000|0.0308|1|5
91390000|0.0357|1|5
91391000|0.0162|1|5
91397000|0.0367|1|5
91398000|0.0654|1|5
91399000|0.0345|1|5
91344000|0.001|0|5
91343000|0.0002|0|5
91330000|0.3172|0|5
91324000|0.0079|0|5
91317000|0.0078|0|5
91316000|0.0001|0|5
91312000|0.3172|0|5
91306000|0.1497|0|5
91300000|0.0513|0|5
91294000|0.0595|0|5
91364000|0.0479|1|5
91370000|0.0308|1|5
91371000|0.0357|1|5
91372000|0.0172|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91379000|0.0735|1|5
91380000|0.0431|1|5
91381000|0.058|1|5
91382000|0.0617|1|5
91345000|0.001|0|5
91344000|0.0002|0|5
91330000|0.3172|0|5
91324000|0.0079|0|5
91317000|0.0078|0|5
91316000|0.0001|0|5
91312000|0.3172|0|5
91306000|0.1497|0|5
91300000|0.0513|0|5
91294000|0.0595|0|5
91364000|0.0479|1|5
91370000|0.0308|1|5
91371000|0.0357|1|5
91372000|0.0172|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91379000|0.0735|1|5
91380000|0.0431|1|5
91381000|0.058|1|5
91382000|0.0617|1|5
91347000|0.001|0|5
91346000|0.001|0|5
91330000|0.0002|0|5
91328000|0.0079|0|5
91320000|0.0001|0|5
91312000|0.3172|0|5
91306000|0.1497|0|5
91300000|0.0513|0|5
91294000|0.0595|0|5
91281000|0.1077|0|5
91364000|0.0479|1|5
91372000|0.001|1|5
91373000|0.0308|1|5
91375000|0.0002|1|5
91376000|0.0181|1|5
91382000|0.0367|1|5
91383000|0.0368|1|5
91384000|0.0145|1|5
91385000|0.058|1|5
91386000|0.0617|1|5
91347000|0.0001|0|5
91339000|0.0079|0|5
91338000|0.317|0|5
91332000|0.0078|0|5
91331000|0.0001|0|5
91330000|0.0002|0|5
91315000|0.1366|0|5
91312000|0.3172|0|5
91309000|0.0062|0|5
91306000|0.0117|0|5
91364000|0.0479|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91385000|0.0308|1|5
91387000|0.0519|1|5
91394000|0.0735|1|5
91395000|0.0431|1|5
91396000|0.0264|1|5
91397000|0.0316|1|5
91348000|0.0002|0|5
91338000|0.0002|0|5
91330000|0.0002|0|5
91326000|0.0079|0|5
91318000|0.0079|0|5
91315000|0.1366|0|5
91312000|0.317|0|5
91306000|0.0117|0|5
91300000|0.0513|0|5
91294000|0.0595|0|5
91363000|0.0242|1|5
91364000|0.0479|1|5
91371000|0.0308|1|5
91372000|0.001|1|5
91373000|0.0357|1|5
91374000|0.0162|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91381000|0.1021|1|5
91382000|0.0145|1|5
91349000|0.0001|0|5
91338000|0.0002|0|5
91322000|0.0002|0|5
91317000|0.1352|0|5
91312000|0.317|0|5
91306000|0.0117|0|5
91300000|0.0513|0|5
91298000|0.0062|0|5
91294000|0.0595|0|5
91281000|0.0598|0|5
91363000|0.0012|1|5
91364000|0.0479|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91387000|0.0162|1|5
91396000|0.0185|1|5
91399000|0.02|1|5
91400000|0.16|1|5
91401000|0.0186|1|5
91354000|0.0078|0|5
91353000|0.0001|0|5
91351000|0.001|0|5
91350000|0.0012|0|5
91338000|0.0002|0|5
91328000|0.0078|0|5
91317000|0.1352|0|5
91312000|1.8002|0|5
91306000|0.0117|0|5
91305000|0.0567|0|5
91363000|0.0012|1|5
91364000|0.0479|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91399000|0.02|1|5
91400000|0.16|1|5
91401000|0.0007|1|5
91403000|0.0014|1|5
91407000|0.0308|1|5
91353000|0.001|0|5
91352000|0.1323|0|5
91351000|0.001|0|5
91338000|0.0002|0|5
91319000|0.0242|0|5
91316000|0.029|0|5
91306000|1.8119|0|5
91305000|0.0567|0|5
91300000|0.0513|0|5
91294000|0.0595|0|5
91364000|0.0217|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91399000|0.02|1|5
91400000|0.16|1|5
91401000|0.0007|1|5
91402000|0.0308|1|5
91403000|0.0372|1|5
91404000|0.024|1|5
91354000|0.001|0|5
91353000|0.0011|0|5
91352000|0.1284|0|5
91338000|0.0002|0|5
91319000|0.0242|0|5
91316000|0.029|0|5
91306000|1.8117|0|5
91305000|0.0567|0|5
91300000|0.0513|0|5
91294000|0.0595|0|5
91364000|0.012|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91399000|0.02|1|5
91400000|0.16|1|5
91401000|0.0007|1|5
91403000|0.0014|1|5
91412000|0.0323|1|5
91413000|0.0188|1|5
91355000|0.001|0|5
91354000|0.0011|0|5
91352000|0.1284|0|5
91338000|0.0002|0|5
91319000|0.0242|0|5
91316000|0.029|0|5
91306000|1.8119|0|5
91305000|0.0567|0|5
91300000|0.0513|0|5
91294000|0.0595|0|5
91364000|0.012|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91399000|0.02|1|5
91400000|0.16|1|5
91401000|0.0007|1|5
91403000|0.0014|1|5
91412000|0.0323|1|5
91413000|0.0188|1|5
91356000|0.001|0|5
91355000|0.0011|0|5
91338000|0.0002|0|5
91333000|0.0635|0|5
91311000|0.0406|0|5
91306000|0.0117|0|5
91305000|0.0567|0|5
91300000|0.0515|0|5
91294000|0.0595|0|5
91285000|0.0021|0|5
91364000|0.012|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91396000|0.0308|1|5
91398000|0.0358|1|5
91399000|0.044|1|5
91400000|0.16|1|5
91401000|0.052|1|5
91402000|0.0264|1|5
91356000|0.0012|0|5
91338000|0.0002|0|5
91333000|0.0635|0|5
91312000|0.0062|0|5
91306000|0.0117|0|5
91305000|0.0567|0|5
91300000|0.0513|0|5
91294000|0.0597|0|5
91285000|0.0021|0|5
91281000|0.0598|0|5
91364000|0.012|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91390000|0.0308|1|5
91393000|0.0358|1|5
91394000|0.024|1|5
91396000|0.0513|1|5
91397000|0.0264|1|5
91399000|0.0567|1|5
91338000|0.0002|0|5
91312000|0.063|0|5
91306000|0.2119|0|5
91300000|0.0513|0|5
91288000|0.0122|0|5
91281000|0.0598|0|5
91280000|0.0011|0|5
91276000|0.0269|0|5
91274000|0.0001|0|5
91260000|0.0001|0|5
91362000|0.0164|1|5
91363000|0.002|1|5
91364000|0.0122|1|5
91371000|0.0308|1|5
91372000|0.001|1|5
91374000|0.024|1|5
91375000|0.037|1|5
91376000|0.0164|1|5
91377000|0.0264|1|5
91379000|0.0367|1|5
91306000|0.2119|0|5
91300000|0.0513|0|5
91297000|0.011|0|5
91289000|0.063|0|5
91280000|0.0011|0|5
91274000|0.0001|0|5
91270000|0.1093|0|5
91269000|0.0589|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91351000|0.0358|1|5
91352000|0.024|1|5
91354000|0.0368|1|5
91355000|0.0145|1|5
91356000|0.0264|1|5
91357000|0.0002|1|5
91358000|0.0367|1|5
91359000|0.0286|1|5
91360000|0.0316|1|5
91361000|0.0617|1|5
91306000|0.2119|0|5
91300000|0.0513|0|5
91289000|0.063|0|5
91288000|0.011|0|5
91280000|0.0011|0|5
91274000|0.0001|0|5
91270000|0.1093|0|5
91260000|0.0001|0|5
91259000|0.0653|0|5
91256000|0.0001|0|5
91340000|0.002|1|5
91341000|0.0201|1|5
91343000|0.0358|1|5
91344000|0.024|1|5
91346000|0.0368|1|5
91347000|0.0145|1|5
91348000|0.0264|1|5
91349000|0.0367|1|5
91350000|0.0286|1|5
91352000|0.0316|1|5
91306000|0.0103|0|5
91300000|0.0513|0|5
91280000|0.0011|0|5
91274000|0.0112|0|5
91262000|0.063|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91248000|0.0584|0|5
91241000|0.0358|0|5
91240000|0.0001|0|5
91327000|0.02|1|5
91328000|0.002|1|5
91329000|0.0358|1|5
91330000|0.024|1|5
91332000|0.0513|1|5
91333000|0.0264|1|5
91335000|0.0367|1|5
91336000|0.0286|1|5
91338000|0.0316|1|5
91339000|0.0617|1|5
91281000|0.001|0|5
91280000|0.0011|0|5
91274000|0.0001|0|5
91271000|0.011|0|5
91262000|0.063|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91240000|0.0001|0|5
91235000|0.0015|0|5
91232000|0.1231|0|5
91300000|0.0002|1|5
91324000|0.0198|1|5
91326000|0.0358|1|5
91327000|0.024|1|5
91329000|0.0513|1|5
91330000|0.0264|1|5
91331000|0.0002|1|5
91332000|0.0367|1|5
91333000|0.0286|1|5
91335000|0.0316|1|5
91285000|0.0001|0|5
91284000|0.011|0|5
91281000|0.001|0|5
91280000|0.0011|0|5
91276000|0.1231|0|5
91275000|0.0489|0|5
91274000|0.0001|0|5
91260000|0.0063|0|5
91256000|0.0001|0|5
91244000|0.317|0|5
91298000|0.0022|1|5
91331000|0.0002|1|5
91339000|0.0198|1|5
91352000|0.0634|1|5
91357000|0.0407|1|5
91360000|0.093|1|5
91364000|0.012|1|5
91365000|0.9584|1|5
91367000|0.0002|1|5
91372000|0.001|1|5
91299000|0.0108|0|5
91288000|0.059|0|5
91280000|0.0011|0|5
91274000|0.0001|0|5
91260000|0.0063|0|5
91256000|0.0001|0|5
91253000|0.1231|0|5
91252000|0.0537|0|5
91244000|0.3172|0|5
91240000|0.0001|0|5
91331000|0.0002|1|5
91352000|0.0199|1|5
91362000|0.0617|1|5
91364000|0.012|1|5
91365000|0.0584|1|5
91367000|0.0002|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0672|1|5
91377000|0.0325|1|5
91319000|0.0108|0|5
91300000|0.001|0|5
91299000|0.0002|0|5
91292000|0.0108|0|5
91289000|0.1231|0|5
91288000|0.059|0|5
91280000|0.0011|0|5
91274000|0.0001|0|5
91272000|1.8561|0|5
91262000|0.0592|0|5
91330000|0.002|1|5
91331000|0.0002|1|5
91364000|0.012|1|5
91367000|0.0002|1|5
91368000|0.2186|1|5
91372000|0.0211|1|5
91374000|0.0358|1|5
91375000|0.0895|1|5
91376000|0.0164|1|5
91377000|0.0499|1|5
91324000|0.0108|0|5
91319000|0.0002|0|5
91292000|0.0108|0|5
91289000|0.1231|0|5
91288000|0.0592|0|5
91284000|0.317|0|5
91280000|0.0011|0|5
91274000|0.0001|0|5
91272000|1.8561|0|5
91262000|0.059|0|5
91331000|0.0002|1|5
91364000|0.012|1|5
91367000|0.0002|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91377000|0.0201|1|5
91379000|0.0358|1|5
91380000|0.0607|1|5
91381000|0.0654|1|5
91324000|0.0109|0|5
91314000|0.059|0|5
91292000|0.0108|0|5
91288000|0.1233|0|5
91287000|0.317|0|5
91285000|0.0002|0|5
91280000|0.0011|0|5
91274000|0.0001|0|5
91272000|1.8561|0|5
91262000|0.059|0|5
91330000|0.002|1|5
91331000|0.0002|1|5
91364000|0.012|1|5
91367000|0.0002|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91377000|0.0201|1|5
91379000|0.0358|1|5
91380000|0.0607|1|5
91328000|0.0108|0|5
91315000|0.1231|0|5
91314000|0.059|0|5
91310000|0.3172|0|5
91292000|0.0108|0|5
91288000|0.0002|0|5
91287000|0.317|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91272000|1.8561|0|5
91330000|0.002|1|5
91331000|0.0002|1|5
91364000|0.012|1|5
91367000|0.0002|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91381000|0.0201|1|5
91383000|0.0358|1|5
91384000|0.024|1|5
91328000|0.0109|0|5
91318000|0.0589|0|5
91311000|0.1231|0|5
91310000|0.3172|0|5
91292000|0.0108|0|5
91288000|0.0002|0|5
91287000|0.317|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91272000|1.8561|0|5
91331000|0.0002|1|5
91364000|0.012|1|5
91367000|0.0002|1|5
91372000|0.001|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91381000|0.0201|1|5
91383000|0.0358|1|5
91384000|0.024|1|5
91385000|0.0367|1|5
91328000|0.0109|0|5
91318000|0.0589|0|5
91311000|0.1228|0|5
91310000|0.3172|0|5
91292000|0.0108|0|5
91288000|0.0002|0|5
91287000|0.317|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91272000|1.8561|0|5
91330000|0.002|1|5
91372000|0.0005|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91381000|0.0201|1|5
91383000|0.0358|1|5
91384000|0.024|1|5
91385000|0.0367|1|5
91386000|0.0654|1|5
91387000|0.0461|1|5
91328000|0.0109|0|5
91318000|0.0589|0|5
91311000|0.1228|0|5
91310000|0.3172|0|5
91292000|0.0108|0|5
91289000|0.0644|0|5
91288000|0.0002|0|5
91287000|0.317|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91372000|0.0005|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91381000|0.0201|1|5
91383000|0.0358|1|5
91384000|0.024|1|5
91385000|0.0367|1|5
91386000|0.0654|1|5
91387000|0.0461|1|5
91388000|0.0881|1|5
91328000|0.0109|0|5
91319000|0.1228|0|5
91318000|0.0589|0|5
91310000|0.3172|0|5
91292000|0.0108|0|5
91289000|0.0644|0|5
91288000|0.0002|0|5
91287000|0.317|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91371000|0.002|1|5
91372000|0.0004|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91381000|0.0201|1|5
91383000|0.0358|1|5
91384000|0.024|1|5
91385000|0.0367|1|5
91386000|0.0654|1|5
91387000|0.0461|1|5
91328000|0.0109|0|5
91319000|0.1228|0|5
91318000|0.0589|0|5
91310000|0.3172|0|5
91293000|0.0062|0|5
91289000|0.0644|0|5
91288000|0.0002|0|5
91287000|0.317|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91371000|0.002|1|5
91372000|0.0004|1|5
91375000|0.0002|1|5
91376000|0.0019|1|5
91381000|0.0201|1|5
91383000|0.0358|1|5
91384000|0.024|1|5
91385000|0.0367|1|5
91386000|0.0654|1|5
91387000|0.0461|1|5
91328000|0.0001|0|5
91318000|0.0697|0|5
91310000|0.0002|0|5
91290000|0.1228|0|5
91289000|0.0644|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91272000|1.8561|0|5
91262000|0.376|0|5
91260000|0.0001|0|5
91371000|0.0201|1|5
91372000|0.0004|1|5
91373000|0.0358|1|5
91374000|0.024|1|5
91375000|0.0369|1|5
91376000|0.0673|1|5
91377000|0.1406|1|5
91378000|0.0881|1|5
91380000|0.0179|1|5
91381000|0.0407|1|5
91328000|0.0001|0|5
91310000|0.0002|0|5
91309000|0.0108|0|5
91299000|0.0549|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91273000|0.1228|0|5
91272000|0.3733|0|5
91262000|1.859|0|5
91260000|0.0001|0|5
91362000|0.0201|1|5
91365000|0.0965|1|5
91366000|0.0674|1|5
91367000|0.0145|1|5
91368000|0.058|1|5
91369000|0.0617|1|5
91371000|0.0586|1|5
91372000|0.0439|1|5
91373000|0.1601|1|5
91375000|0.0002|1|5
91328000|0.0001|0|5
91310000|0.0002|0|5
91309000|0.0108|0|5
91303000|0.3172|0|5
91299000|0.0549|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91272000|0.3731|0|5
91271000|0.0108|0|5
91262000|1.859|0|5
91362000|0.0559|1|5
91363000|0.024|1|5
91365000|0.0367|1|5
91366000|0.0654|1|5
91367000|0.0762|1|5
91368000|0.058|1|5
91369000|0.0179|1|5
91371000|0.0407|1|5
91372000|0.0439|1|5
91373000|0.1601|1|5
91328000|0.0001|0|5
91310000|0.0002|0|5
91300000|0.0108|0|5
91299000|0.0549|0|5
91290000|0.1228|0|5
91289000|0.3172|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91272000|0.3731|0|5
91265000|0.0062|0|5
91352000|0.002|1|5
91353000|0.0201|1|5
91355000|0.0358|1|5
91356000|0.0607|1|5
91357000|0.0654|1|5
91358000|0.0145|1|5
91359000|0.058|1|5
91360000|0.0617|1|5
91361000|0.0179|1|5
91362000|0.0407|1|5
91311000|0.001|0|5
91310000|0.0002|0|5
91299000|0.0549|0|5
91295000|0.0106|0|5
91294000|0.0002|0|5
91289000|0.3172|0|5
91280000|0.0012|0|5
91274000|0.0001|0|5
91272000|0.317|0|5
91262000|1.859|0|5
91347000|0.0201|1|5
91350000|0.0598|1|5
91351000|0.0367|1|5
91352000|0.0654|1|5
91353000|0.0276|1|5
91354000|0.0449|1|5
91355000|0.0617|1|5
91356000|0.0179|1|5
91357000|0.0407|1|5
91358000|0.0435|1|5
91311000|0.001|0|5
91310000|0.0002|0|5
91289000|0.3172|0|5
91286000|0.0108|0|5
91280000|0.0012|0|5
91276000|0.053|0|5
91274000|0.0001|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91338000|0.002|1|5
91339000|0.0202|1|5
91342000|0.0598|1|5
91343000|0.0367|1|5
91344000|0.0654|1|5
91345000|0.0461|1|5
91346000|0.0264|1|5
91347000|0.0617|1|5
91348000|0.0179|1|5
91349000|0.0407|1|5
91328000|0.002|0|5
91310000|0.0002|0|5
91291000|0.0107|0|5
91290000|0.1228|0|5
91289000|0.3172|0|5
91280000|0.0012|0|5
91276000|0.053|0|5
91274000|0.0001|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91337000|0.0021|1|5
91346000|0.0358|1|5
91348000|0.0367|1|5
91349000|0.0654|1|5
91350000|0.0461|1|5
91351000|0.0881|1|5
91353000|0.0179|1|5
91354000|0.0407|1|5
91355000|0.0435|1|5
91356000|0.1601|1|5
91310000|0.0002|0|5
91291000|0.0108|0|5
91289000|0.3172|0|5
91280000|0.0012|0|5
91276000|0.053|0|5
91274000|0.0001|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91252000|1.8537|0|5
91328000|0.0814|1|5
91344000|0.0201|1|5
91346000|0.0358|1|5
91347000|0.024|1|5
91348000|0.0367|1|5
91349000|0.0654|1|5
91350000|0.0461|1|5
91351000|0.0881|1|5
91353000|0.0179|1|5
91354000|0.0407|1|5
91310000|0.0003|0|5
91291000|0.0108|0|5
91289000|0.3172|0|5
91280000|0.0536|0|5
91274000|0.0001|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91252000|1.8537|0|5
91245000|0.0626|0|5
91326000|0.002|1|5
91328000|0.0813|1|5
91344000|0.0201|1|5
91346000|0.0358|1|5
91347000|0.024|1|5
91348000|0.0367|1|5
91349000|0.0654|1|5
91350000|0.0461|1|5
91351000|0.0881|1|5
91353000|0.0179|1|5
91310000|0.0003|0|5
91291000|0.0108|0|5
91289000|0.3172|0|5
91280000|0.0536|0|5
91274000|0.0001|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91252000|1.8537|0|5
91243000|0.317|0|5
91344000|0.0201|1|5
91346000|0.0358|1|5
91347000|0.024|1|5
91348000|0.0367|1|5
91349000|0.0654|1|5
91350000|0.0461|1|5
91351000|0.0881|1|5
91353000|0.0179|1|5
91354000|0.0407|1|5
91355000|0.0435|1|5
91310000|0.0003|0|5
91281000|0.1228|0|5
91280000|0.0536|0|5
91279000|0.0108|0|5
91274000|0.0001|0|5
91273000|0.3172|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91252000|1.8537|0|5
91332000|0.0201|1|5
91334000|0.0378|1|5
91335000|0.0607|1|5
91336000|0.0286|1|5
91337000|0.0513|1|5
91338000|0.058|1|5
91339000|0.0617|1|5
91341000|0.0179|1|5
91342000|0.0842|1|5
91343000|0.0679|1|5
91310000|0.0003|0|5
91281000|0.1228|0|5
91280000|0.0536|0|5
91279000|0.0108|0|5
91274000|0.0001|0|5
91273000|0.3172|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91252000|1.8537|0|5
91331000|0.002|1|5
91332000|0.0201|1|5
91334000|0.0358|1|5
91335000|0.0607|1|5
91336000|0.0286|1|5
91337000|0.0513|1|5
91338000|0.058|1|5
91339000|0.0617|1|5
91341000|0.0179|1|5
91342000|0.0842|1|5
91310000|0.0003|0|5
91292000|0.1228|0|5
91291000|0.317|0|5
91288000|0.0108|0|5
91280000|0.0536|0|5
91274000|0.0001|0|5
91262000|0.0592|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91252000|1.8537|0|5
91341000|0.0201|1|5
91343000|0.0358|1|5
91344000|0.024|1|5
91345000|0.0367|1|5
91346000|0.0654|1|5
91347000|0.0276|1|5
91348000|0.1066|1|5
91350000|0.0179|1|5
91351000|0.0407|1|5
91352000|0.0435|1|5
91310000|0.0002|0|5
91292000|0.1225|0|5
91291000|0.3172|0|5
91288000|0.0108|0|5
91280000|0.0536|0|5
91274000|0.0001|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91252000|1.8537|0|5
91340000|0.0087|1|5
91341000|0.0221|1|5
91343000|0.0358|1|5
91344000|0.024|1|5
91345000|0.0367|1|5
91346000|0.0654|1|5
91347000|0.0276|1|5
91348000|0.1066|1|5
91350000|0.0179|1|5
91351000|0.0407|1|5
91311000|0.001|0|5
91310000|0.0002|0|5
91291000|0.3172|0|5
91288000|0.0108|0|5
91280000|0.0536|0|5
91274000|0.0001|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91252000|1.8537|0|5
91339000|0.0022|1|5
91341000|0.0201|1|5
91343000|0.0358|1|5
91344000|0.024|1|5
91345000|0.0367|1|5
91346000|0.0654|1|5
91347000|0.0276|1|5
91348000|0.1066|1|5
91350000|0.0179|1|5
91351000|0.0407|1|5
91311000|0.001|0|5
91310000|0.0002|0|5
91291000|0.3172|0|5
91288000|0.0108|0|5
91280000|0.0536|0|5
91274000|0.0001|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91252000|1.8537|0|5
91338000|0.0002|1|5
91341000|0.0201|1|5
91343000|0.0358|1|5
91344000|0.024|1|5
91345000|0.0367|1|5
91346000|0.0654|1|5
91347000|0.0276|1|5
91348000|0.1066|1|5
91350000|0.0179|1|5
91351000|0.0407|1|5
91310000|0.0002|0|5
91291000|0.3172|0|5
91288000|0.0108|0|5
91280000|0.0536|0|5
91274000|0.0001|0|5
91262000|0.059|0|5
91260000|0.0001|0|5
91256000|0.0001|0|5
91252000|1.8537|0|5
